id,slug,title,description,content,published_at,created_at,updated_at
077b25f9-f8e7-4940-a695-beec913847ee,cara-melihat-dan-mendapatkan-laporan-bulanan-bibit-bisnis,Cara Melihat dan Mendapatkan Laporan Bulanan Bibit Bisnis,,"Selain melihat riwayat transaksi di aplikasi, perusahaan juga bisa mendapatkannya dengan meminta laporan bulanan melalui Wealth Specialist masing-masing.

Berikut adalah data-data yang bisa kamu dapatkan pada laporan bulanan Bibit Bisnis.

#  Portfolio Summary

Ringkasan portofolio per tanggal terakhir dari periode yang dipilih

| Judul | Keterangan |
| --- | --- | 
| Total Portfolio Value  | Nilai Market Reksadana + Modal Investasi FR + Saldo Trading RDN Wallet | 
| Unrealized Profit / Loss |  Total keuntungan / kerugian yang belum terealisasi | 
| % Unrealized Profit / Loss |  100% x (Unrealized Profit / Loss) : Total Portfolio Value | 

#  Asset Allocation

Pie chart dan % alokasi aset yang dimiliki per tanggal terakhir dari periode yang dipilih

| Judul | Keterangan |
| --- | --- | 
| % RDPU  | Nilai Market Reksadana Pasar Uang | 
| % RDO |  Nilai Market Reksadana Obligasi | 
| % RDS |  Nilai Market Reksadana Saham | 
| % RDC |  Nilai Market Reksadana Campuran | 
| % Obligasi FR |  Modal Investasi Obligasi FR | 
| % RDN Wallet |  Saldo Trading RDN Wallet. **Kamu juga bisa membaca artikel** [Apa perbedaan saldo trading & saldo RDN Wallet?](https://faq.bibit.id/id/article/perbedaan-saldo-trading-dan-saldo-rdn-ll4dfx/)|

#  Mutual Fund Portfolio

Portofolio Reksadana yang dimiliki per tanggal terakhir dari periode yang dipilih

| Judul | Keterangan |
| --- | --- | 
| Name  | Nama Reksadana | 
| Type |  Tipe Reksadana (RDPU / RDO / RDS / RDC) | 
| Unit |  Jumlah Unit Reksadana | 
| Invested |  Modal Investasi Reksadana (Unit x rata-rata NAV) | 
| Portfolio Value |  Nilai Market Reksadana (Unit x NAV saat ini) | 
|Unrealized Gain / Loss|Keuntungan Reksadana (Portfolio Value - Invested)|
| %  |  % Keuntungan Reksadana (100% x (Unrealized Gain / Loss) : Invested)|

#  Government Bonds Portfolio 

Portofolio Obligasi FR yang dimiliki per tanggal terakhir dari periode yang dipilih

| Judul | Keterangan |
| --- | --- | 
| Name  | Nama Obligasi FR | 
| Coupon |  % Keuntungan Kupon Obligasi FR | 
| Maturity Date |  Tanggal Jatuh Tempo Obligasi FR | 
| Unit |  Jumlah Unit Obligasi FR | 
| Buy Price |  Harga Pembelian Obligasi FR | 
| Sell Price | Harga Penjualan Obligasi FR saat ini |
| Yield  |  Yield Obligasi FR|
| Invested  |  Modal Investasi FR (Nilai Beli tanpa Accrued Interest) |
| % | 100% x (Capital Gain / Loss) : Invested |
| Accrued Interest  |  Kupon Berjalan Obligasi FR |

|| Capital Gain / Loss yang disebutkan pada tabel diatas merupakan keuntungan / kerugian yang ${color}[#00ab6b](**belum terealisasi**)

#  Transaction Summary

Riwayat transaksi dari tanggal pertama hingga tanggal terakhir dari periode yang dipilih

|  | Mutual Fund | Bonds | Total |
| --- | --- | --- | --- |  
| Total Buy | Total Pembelian Reksadana | Total Pembelian Obligasi FR | Total Pembelian Reksadana + Obligasi FR |
| Total Sell | Total Penjualan Reksadana | Total Penjualan Obligasi FR | Total Penjualan Reksadana + Obligasi FR |
| Realized Gain / Loss | Keuntungan Terealisasi Reksadana | Keuntungan Terealisasi Obligasi FR | Keuntungan Terealisasi Reksadana + Obligasi FR |

# Mutual Funds Transaction History

Riwayat transaksi Reksadana dari tanggal pertama hingga tanggal terakhir dari periode yang dipilih

| Judul | Keterangan |
| --- | --- | 
| Date  | Tanggal Transaksi | 
| Transaction Type |  Tipe Transaksi Reksadana (Buy / Sell / Dividen) | 
| Name |  Nama Reksadana | 
| Unit |  Jumlah Unit Reksadana | 
| NAV |  NAV Pembelian / Penjualan Reksadana | 
| Amount | Nilai Transaksi Reksadana (Unit x NAV) |
| Realized Gain / Loss  |  Keuntungan Terealisasi Penjualan Reksadana (Amount - Modal Investasi Reksadana)|

# Government Bonds Transaction History

Riwayat transaksi Obligasi FR dari tanggal pertama hingga tanggal terakhir dari periode yang dipilih

| Judul | Keterangan |
| --- | --- | 
| Date  | Tanggal Transaksi Obligasi FR | 
| Transaction Type |  Tipe Transaksi Obligasi FR (Buy / Sell / Coupon Payment) | 
| Name |  Nama Obligasi FR | 
| Unit |  Jumlah Unit Obligasi FR | 
| Price | Harga Pembelian / Penjualan Obligasi FR | 
| Accrued Interest | Kupon Berjalan Obligasi FR |
| Tax  |  Pajak Obligasi FR |
| Stamp Duty  |  Bea Materai (untuk transaksi diatas 10 juta rupiah) |
| Total Transaction |  Nilai Transaksi Obligasi FR (Modal Investasi FR + Kupon Berjalan Obligasi FR) |
| Realized Gain / Loss |  Keuntungan Terealisasi Penjualan Obligasi FR ((Price x Unit) - Modal Investasi) |

|| Jika ada pertanyaan lebih lanjut, bisa hubungi Wealth Specialist masing-masing.",06/12/2024 09:31:57,06/06/2024 07:51:43,06/12/2024 09:33:54
079d0701-279c-48b0-86be-1fcec26f0733,pembelian-reksa-dana-pakai-shopeepay,Pembelian Reksa Dana Pakai ShopeePay,Panduan melakukan pembelian dengan metode pembayaran ShopeePay,"# Beli Reksa Dana di Bibit, Sekarang Bisa Pakai ShopeePay

### Apa Keuntungan Beli Reksa Dana dengan ShopeePay?
1. Tanpa Perlu Upload Bukti Transfer
2. Transaksi Instan Tanpa Ribet
3. Auto-Split Pembelian Robo (Tidak perlu transfer 3 kali)

### Bagaimana Cara Beli Reksa Dana dengan ShopeePay?

1. **Klik tombol ${color}[#00ab6b]( Beli)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-1_11ryy1d.jpg)

2. **Input ${color}[#00ab6b](Nominal Pembelian), lalu klik ${color}[#00ab6b](Beli Sekarang)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-2_157cajx.jpg)

3. **${color}[#00ab6b](Checklist) bahwa kamu telah setuju dengan isi Prospektus, lalu klik ${color}[#00ab6b](Bayar Sekarang)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-3_10k0tlg.jpg)

4. **Pilih metode pembayaran ${color}[#00ab6b](ShopeePay), lalu klik ${color}[#00ab6b](Bayar.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-4_fly8ep.jpg)

5. **Klik ${color}[#00ab6b](Buka) untuk menuju ke Aplikasi Shopee**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-5_1rp54go.jpg)

6. **Klik ${color}[#00ab6b](Lanjutkan.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-6_1peofax.jpg)

7. **Klik ${color}[#00ab6b](Bayar Sekarang) dan masukkan PIN ShopeePay kamu.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-7_141y4lo.jpg)

### Tampilan Pembayaran Berhasil

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-8_1edmd5j.jpg)

**Baca Juga:** [Kapan Pembelian Saya Selesai](/id/article/kapan-pembelian-selesai-dan-dapat-harga-nab-hari-apa-e4ae6q/)",09/10/2021 08:28:44,09/09/2021 23:47:25,04/08/2024 05:21:33
07a65569-4fa3-4d19-be2a-d8d0bf4489f7,apa-itu-diversifikasi,Apa itu Diversifikasi?,"Diversifikasi terjadi jika kamu sebar uang kamu ke beberapa jenis reksadana yang berbeda. Setiap jenis reksadana memiliki tingkat resiko yang berbeda, ada yang tinggi, menengah, dan rendah. Dengan menyebar uang kamu, maka keseluruhan investasi kamu bisa lebih stabil.","
### Apa itu Diversifikasi?
> Diversifikasi adalah sebuah teknik yang digunakan untuk mengurangi risiko dengan mengalokasikan dana ke beberapa instrumen keuangan, industri dan kategori lainnya.
Salah satu ciri utama reksa dana adalah diversifikasi portofolio, di mana dana investasi kamu akan dialokasikan ke berbagai saham, obligasi dan produk pasar uang oleh Manajer Investasi sehingga mengurangi risiko investasi.

### Manfaat Diversifikasi
| Dengan melakukan diversifikasi portofolio ke beberapa kelas aset, maka ketika kinerja kelas aset satu  di portofolio sedang buruk maka akan tertolong dengan kinerja kelas aset lainnya yang memiliki kinerja bagus. Sehingga dapat mengurangi risiko kerugian yang terlalu besar.",12/12/2018 07:00:55,12/10/2018 07:30:06,10/13/2020 02:36:29
0dc080c7-22b1-45a8-907f-a12a262c6d1b,cara-membeli-banyak-reksa-dana-sekaligus,Cara Membeli Banyak Reksa Dana Sekaligus,,,,12/07/2021 01:56:40,12/07/2021 01:56:40
0f6c44e7-da14-40fe-ad98-0512ce8a03e0,bagaimana-cara-mengubah-email-dan-nomor-hp,Bagaimana Cara Mengubah Email dan Nomor HP?,Penjelasan cara melakukan setting profile,"# Bagaimana Cara Mengubah Email dan Nomor HP?

1. **Dari halaman home, pilih menu ${color}[#00ab6b](Profil.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-1_1y9j5fw.jpg)

2. **Pilih ${color}[#00ab6b](Settings.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-2_imav6e.jpg)

3. **${color}[#00ab6b](Ubah Email): untuk melakukan perubahan email kamu di Bibit.**
4. **${color}[#00ab6b](Ubah No. Telepon): untuk melakukan perubahan nomor HP kamu di Bibit.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-3_1aotwah.jpg)

5. **Ikuti langkah-langkahnya sampai selesai.**",01/10/2019 11:05:48,01/10/2019 10:53:32,03/28/2024 07:52:19
0f7dd23a-dea0-4226-ab24-ed6fb80bbb72,apa-itu-fund-facts-sheet-reksa-dana,Apa itu Fund Facts Sheet Reksa Dana?,Fund Fact Sheet adalah Laporan bulanan berisi informasi pengelolaan dana dan seluruh perkembangan reksa dana. Manajer Investasi wajib menerbitkan FFS setiap bulan dan merupakan hak bagi investor reksa dana untuk memperolehnya.,"### Apa itu Fund Facts Sheet reksa dana?
> Laporan yang memuat informasi pengelolaan dana disebut Fund Fact Sheet (FFS).
Manajer Investasi wajib menerbitkan FFS setiap bulan dan merupakan hak bagi investor reksa dana untuk memperolehnya. Meski demikian, FFS bukan hak bagi umum sehingga tidak ada kewajiban untuk mempublikasikan laporan tersebut.

Umumnya FFS bisa ditemukan di dalam situs yang dikelola oleh Manajer Investasi dan agen penjual reksa dana. Ada juga Manajer Investasi yang melampirkan dokumen FFS yang dikirimkan ke tempat tinggal nasabah bersamaan dengan laporan perkembangan saldo setiap bulan.",12/12/2018 06:38:25,12/10/2018 07:37:53,08/08/2022 07:23:12
0fb187f2-b981-4633-861b-7d165aa6e12d,bagaimana-cara-registrasi-akunrekening-reksa-dana-di-bibit,Bagaimana Cara Registrasi Akun/Rekening Reksa Dana di Bibit?,Penjelasan cara registrasi akun reksa dana di Bibit,"1. **Buka aplikasi Bibit**.
| [Klik disini](http://bit.ly/BIBITID) untuk download aplikasi Bibit


![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/1_1xg4s11.jpg)
2. ** Klik ${color}[#00ab6b](Register)**.


![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/2_8np7v.jpg)
3. ** Jawab 6 kuesioner singkat Bibit sesuai dengan profil dan tujuan investasi kamu. Setelah menjawab 6 pertanyaan, kamu akan mengetahui profil risiko kamu, untuk melanjutkan ke registrasi Klik ${color}[#00ab6b](Lanjut Registrasi).**


![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/101_4ueo65.jpg)

4. **Masukkan nomor Handphone yang aktif dan kamu gunakan di kolom yang tersedia, dan kode referral dari teman kamu jika ada**.


![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/register_1bg4ekb.jpg)
5. **Setelah klik ${color}[#00ab6b](Lanjutkan), kamu akan memperoleh SMS yang berisi kode verifikasi. Input kode verifikasi tersebut di kolom yang tersedia, lalu ${color}[#00ab6b](Klik Lanjutkan)**.


![](https://storage.crisp.chat/users/helpdesk/website/999078c6-ebb4-4189-8e85-bd331eed914d/2d8a6706-313a-4416-8c8e-c4764d16db68.jpg)
6. **Kamu akan masuk ke ${color}[#00ab6b](Halaman Register), isi kolom yang ada sesuai dengan data diri kamu.**


![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/13_1jnlf82.jpg)
7. **Upload foto KTP, foto selfie sambil pegang KTP dan tanda tangan.**


|| Tanda tangan di Bibit dilakukan secara digital, silakan tanda tangan pada kotak yang tersedia seperti gambar di atas. Klik Clear jika tanda tangan yang kamu lakukan belum sesuai dengan E-KTP, lalu ulangi tanda tangan, jika sudah sesuai **klik save**.
7. **Klik ${color}[#00ab6b](Daftar) lalu kamu akan masuk ke halaman ${color}[#00ab6b](Setup Pin)**.

![](https://storage.crisp.chat/users/helpdesk/website/999078c6-ebb4-4189-8e85-bd331eed914d/c7bf914c-e3f1-4c2c-a830-7a5a03d4d72b.jpg)
8. ** ${color}[#00ab6b](Set Pin) kamu, kemudian input lagi di halaman ${color}[#00ab6b](Konfirmasi Pin)**.
|| Perlu diketahui bahwa Pin ini digunakan setiap kali kamu melakukan penjualan reksa dana, jadi pastikan angka pin kamu mudah diingat.
9. **Setelah konfirmasi Pin, silakan ${color}[#00ab6b](buka email kamu, lalu klik Verifikasi Email)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/15_15ln1di.jpg)
10. **Data kamu akan di verifikasi oleh tim Bibit dan KSEI, proses registrasi kamu akan selesai maksimal 1x24 jam.**",12/11/2018 07:11:13,12/10/2018 04:41:10,06/04/2021 02:56:55
10c2f833-0d44-43db-b07c-24b533c1a4cf,apa-itu-reksa-dana-obligasi,Apa itu Reksa Dana Obligasi?,Jenis reksa dana yang sebagian besar alokasi investasinya ditempatkan pada surat utang (obligasi). Alokasi investasinya terdiri dari minimal 80% pada surat utang jangka panjang dan sisanya ditempatkan pada produk pasar uang.,"### Apa itu Reksa Dana Obligasi?
Jenis reksa dana yang sebagian besar alokasi investasinya ditempatkan pada surat utang (obligasi). Ketika kamu membeli reksa dana obligasi, Sebagian besar dana masyarakat yang terkumpul akan dibelikan surat utang jangka panjang (Obligasi) oleh Manajer Investasi reksa dana. 

Obligasi yang dibeli oleh manajer investasi akan membagikan coupon (Bunga) secara periodik. Jadi, ketika Manajer Investasi reksa dana menerima pembayaran coupon obligasi, maka harga reksa dana (NAV) akan mengalami kenaikan, sehingga investor mendapatkan keuntungan. 

Selain dari coupon, NAV reksa dana obligasi juga akan mengalami kenaikan ketika harga obligasi mengalami kenaikan (Capital Gain).

| Portofolio reksa dana obligasi terdiri dari surat utang (obligasi) minimal 80% dari AUM reksa dana dan sisanya adalah produk pasar uang.",12/11/2018 09:01:29,12/10/2018 07:25:59,10/13/2020 02:34:17
11cfb0ef-13a9-4a55-8454-cfc2779f32fb,cara-menjadwalkan-pembelian-reksa-dana-secara-rutin-dengan-fitur-autodebit-sip-di-aplikasi-bibit,Cara Menjadwalkan Pembelian Reksa Dana Secara Rutin dengan Fitur Autodebit SIP di Aplikasi Bibit,Fitur untuk kamu melakukan set pembelian rutin bulanan.,"### Apa itu Fitur Systematic Investment Plan (SIP)?
Fitur **Systematic Investment Plan (SIP)** memungkinkan kamu melakukan investasi rutin atau otomatis secara bulanan, mingguan atau harian. Fitur ini dapat membantu kamu untuk membuat suatu komitmen dan mengingatkanmu supaya tidak lupa berinvestasi. Dengan fitur SIP, kamu dapat membuat **jadwal pembelian reksa dana** secara rutin dengan **produk**, **nominal** dan **frekuensi** yang dapat disesuaikan dengan preferensi kamu. Nantinya, Bibit akan membuatkan order pembelian reksa dana kamu secara otomatis sesuai jadwal yang telah kamu set selama akun Bibit kamu dalam kondisi Login.

Bibit menyediakan metode pembayaran **Autodebit** yang memungkinkan Bibit melakukan pendebetan dari saldo rekening kamu secara otomatis, sehingga order pembelian reksa dana yang telah dijadwalkan akan langsung **terbayar** pada saat jadwal SIP (Systematic Investment Plan) tiba. Dengan demikian, kamu tidak perlu melakukan proses pembayaran secara manual lagi.

### Cara Set Jadwal Pembelian Reksa Dana Secara Rutin dengan Autodebit Systematic Investment Plan (Autodebit SIP)

1. Klik ${color}[#00ab6b](**SIP**) di halaman Home
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-nabung-rutin-1_oxs6ym.png)

| Kamu juga dapat membuat jadwal SIP dari beberapa menu berikut:
* Section SIP di halaman home
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/sip-form-in-home_18ydf00.png)

* Menu **${color}[#00ab6b](Systematic Investment Plan)** di halaman profil
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-nabung-rutin-3_x1w4ik.png)

2. Kamu dapat membuat jadwal Autodebit SIP dengan mengisi ${color}[#00ab6b](**formulir**) yang tersedia, kemudian klik tombol ${color}[#00ab6b](**Mulai SIP**)
| **Note:** Jika kamu telah memiliki jadwal SIP, kamu juga bisa klik tombol ${color}[#00ab6b](Tambah) untuk membuat jadwal SIP baru

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/sip-main-page_bzhykw.png)

3. Silakan pilih ${color}[#00ab6b](**Portofolio Tujuan**), ${color}[#00ab6b](**Produk Reksa Dana**) dan masukkan ${color}[#00ab6b](**Nilai Investasi**) yang diinginkan. Lalu klik tombol ${color}[#00ab6b](**Lanjut**)
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-nabung-rutin-5_z8k5mx.png)

4. Pada form selanjutnya, tentukan ${color}[#00ab6b](**Frekuensi**), ${color}[#00ab6b](**Tanggal Order**) dan ${color}[#00ab6b](**Periode**) Jadwal Autodebit SIP kamu. Jika sudah, klik tombol ${color}[#00ab6b](**Pilih Metode Pembayaran**)
| **Note:** Kamu bisa memilih frekuensi jadwal Autodebit SIP secara **Bulanan**, **Mingguan** atau **Harian**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-nabung-rutin-6_1xbzdpf.png)

5. Pilih salah satu metode pembayaran **Autodebit** yang tersedia. Lalu, klik tombol ${color}[#00ab6b](**Pilih**)
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/select-payment-method_3cnujm.png)

6. Cek kembali jadwal Autodebit SIP kamu. Jika sudah sesuai, klik pada **Pernyataan Persetujuan** untuk menyetujui lalu klik tombol ${color}[#00ab6b](**Konfirmasi**)
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/confirm-autodebit-sip_178jcg5.png)

7. Jadwal Autodebit SIP kamu **berhasil dibuat**. Khusus metode pembayaran **Autodebit**, Bibit akan mengirimkan ${color}[#00ab6b](**Reminder**) sehari sebelum jadwal autodebit.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-nabung-rutin-10_1mzcp3.png)

8. Pada saat jadwal Autodebit SIP **tiba** (hari H), Bibit akan mengirimkan notifikasi berupa ${color}[#00ab6b](**Push Notification**) & ${color}[#00ab6b](**Email**) sebagai pemberitahuan bahwa order pembelian reksa dana dengan Autodebit telah berhasil.
| Jika autodebit gagal karena saldo rekening tidak cukup, kamu masih bisa melakukan pembayaran secara manual dalam __24 jam__ kedepan sebelum jadwal autodebit expired.

---

|| **Kamu juga bisa mengubah pengaturan jadwal SIP kamu dengan klik tombol ${color}[#00ab6b](Ubah) atau menghentikan pembelian rutin di jadwal SIP kamu dengan klik tombol ${color}[#00ab6b](Berhenti.)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-nabung-rutin-9_1v8h7k0.png)",07/11/2019 04:32:13,07/11/2019 03:29:35,07/01/2024 07:38:13
1461eea4-9068-428a-b925-31bf66fe8dec,bea-meterai-reksa-dana,Bea Meterai Reksa Dana,,"###### Apa yang dimaksud dengan Bea Meterai?

**Bea Meterai** adalah pajak atas dokumen fisik maupun elektronik yang dapat dipakai sebagai alat bukti atau keterangan, misalnya akta notaris, surat perjanjian, dan lain-lain. Bea meterai juga dikenakan pada dokumen transaksi surat berharga, termasuk saham, obligasi atau Surat Berharga Negara, dan Reksa Dana.

Untuk **Tarif Bea Meterai** dokumen sebagaimana dimaksud dalam **UU No. 10 Tahun 2O2O Pasal 3 **dikenai Bea Meterai dengan tarif tetap sebesar **Rp. 10.000,- (sepuluh ribu rupiah)**. Aturan ini berlaku sejak 01 Maret 2022. 

###### Apakah semua nasabah harus membayar Bea Meterai?

Mulai 1 November 2022, bea meterai akan dikenakan kepada nasabah yang transaksi hariannya mencapai Rp. 10.000.000. Tarif tetap bea meterai adalah Rp. 10.000 per transaksi harian. Transaksi harian adalah jumlah transaksi pada pukul 00.00 - 12.59 WIB yang dilakukan melalui Bibit. Transaksi yang berlangsung pada pukul 14.00-23.59 WIB dan/atau saat hari libur nasional akan masuk ke transaksi hari kerja bursa berikutnya. dan untuk transaksi yang dilakukan pada pukul 13.00-13.59 maka bisa saja diproses pada hari kerja yang sama atau hari kerja selanjutnya karena pada jam tersebut sistem bibit sedang melakukan settlemen / penyelesaian transaksi.

###### Mengapa Nasabah harus membayar Bea Meterai?

Bea Meterai Lunas digunakan pada dokumen konfirmasi transaksi harian yang telah mencapai Rp. 10.000.000. Keputusan ini sudah disetujui oleh Dewan Asosiasi Pelaku Reksa Dana dan Investasi Indonesia (APRDI).

Direktorat Jenderal Pajak menunjuk KSEI sebagai pemungut bea meterai melalui surat nomor S-143/PBM/PJ/2022 tanggal 22 Februari 2022. Ketentuan pengenaan bea meterai tertulis dalam surat dari KSEI nomor KSEI-0999/DIR/0422 tanggal 4 April 2022.

###### Bagaimana cara pembayaran Bea Meterai?
Bea meterai yang ditagihkan tertera pada aplikasi Bibit dengan cara sebagai berikut:

1. Pembayaran menggunakan Payment Channel Method yang tersedia di aplikasi Bibit
2. Dibayarkan melalui pemotongan cashback (bagi nasabah yang memiliki saldo cashback pada akun Bibit miliknya), 
3. Bagi nasabah yang tidak memiliki saldo cashback maka nasabah harus membayar bea materai yang dijumlahkan pada transaksi pembelian berikutnya.

###### Bagaimana ilustrasi pembayaran Bea Meterai?

Pembayaran Bea Meterai dihitung berdasarkan rumus berikut:
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/rumus-bea-metrei_vaw4f2.png)

Transaksi Harian adalah jumlah transaksi pada pukul 00.00 - 12.59 WIB yang dilakukan melalui Bibit maupun Agen Penjual Efek Reksa Dana (APERD) lainnya. Transaksi yang berlangsung pada pukul 14.00 - 23.59 WIB akan masuk ke transaksi hari kerja bursa berikutnya. dan transaksi yang dilakukan pada pukul 13.00-13.59 maka bisa saja dapat diproses pada hari kerja yang sama atau hari kerja selanjutnya karena pada jam tersebut sistem bibit sedang melakukan settlemen / penyelesaian transaksi.

**Contoh 1**

Nasabah melakukan 1 transaksi sebesar Rp. 11.000.000 di Bibit. Nasabah dikenakan bea meterai karena transaksi hariannya mencapai Rp. 10.000.000. Sehingga, bea meterai yang harus kamu bayar melalui Bibit adalah Rp. 10.000. 

| APERD | Jumlah Nominal Transaksi Harian | Jumlah Transaksi Harian | Bea Meterai |
| --- | --- | --- |
| Bibit  | Rp. 11.000.000 | 1 | Rp. 10.000 |
| Total |  Rp. 11.000.000 | 1 | Rp. 10.000 |


**Contoh 2**

Nasabah melakukan 2 transaksi sebesar Rp. 19.000.000 di Bibit dan 1 transaksi sebesar Rp. 1.000.000 di APERD A. Nasabah dikenakan bea meterai karena transaksi hariannya mencapai Rp. 10.000.000.

| APERD | Jumlah Nominal Transaksi Harian | Jumlah Transaksi Harian | Bea Meterai |
| --- | --- | --- | 
| Bibit  | Rp. 19.000.000 | 2 | Rp. 6.667 |
| Aperd A  | Rp. 1.000.000 | 1 | Rp. 3.333 |
| Total |  Rp. 20.000.000 | 3 | Rp. 10.000 |
Bea meterai Rp. 10.000 dibagi 3 sama rata sesuai jumlah transaksi yang dilakukan di Bibit dan APERD A. Sehingga, bea meterai yang harus kamu bayar melalui Bibit adalah Rp. 6.667.

**Contoh 3**
Nasabah melakukan 6 transaksi sebesar Rp. 6.000.000 di Bibit. 3 transaksi sebesar Rp. 4.000.000 di APERD A, dan 4 transaksi sebesar Rp. 5.000.000 di APERD B. Nasabah dikenakan bea meterai karena transaksi hariannya mencapai Rp10.000.000.

| APERD | Jumlah Nominal Transaksi Harian | Jumlah Transaksi Harian | Bea Meterai |
| --- | --- | --- | 
| Bibit  | Rp. 6.000.000 | 6 | Rp. 4.615 |
| Aperd A  | Rp. 4.000.000 | 3 | Rp. 2.308 |
| Aperd B  | Rp. 5.000.000 | 4 | Rp. 3.077 |
| Total |  Rp. 15.000.000 | 13 | Rp. 10.000 |
Bea meterai Rp. 10.000 dibagi 13 sama rata sesuai jumlah transaksi yang dilakukan di Bibit, APERD A, dan APERD B. Sehingga, bea meterai yang harus kamu bayar melalui Bibit adalah Rp. 4.615.

**Contoh 4**
Nasabah melakukan 1 transaksi switching reksa dana dari produk reksa dana A ke reksa dana B sejumlah Rp. 5.500.000 di Bibit. Nasabah dikenakan bea materai karena transaksi hariannya mencapai Rp. 10.000.000 dimana pada saat switching terdapat proses penjualan unit terlebih dahulu dan selanjutnya terdapat transaksi pembelian unit reksa dana yang menjadi tujuan switching.

| APERD | Jumlah Nominal Transaksi Harian | Jumlah Transaksi Harian | Bea Meterai |
| --- | --- | --- | 
| Bibit  | Rp. 5.500.000 | 2 | Rp. 10.000 |
| Total |  Rp. 11.000.000 | 2 | Rp. 10.000 |

###### Bagaimana cara mendapatkan perhitungan Bea Meterai?

Nasabah akan mendapatkan detail perhitungan Bea Meterai yang ditagihkan melalui email yang dikirim oleh Bibit dan melalui Web Acuan Kepemilikan Sekuritas (AKSes) yang difasilitasi oleh KSEI. 

|| Kamu juga bisa membaca artikel [Bagaimana cara melihat tagihan Bea Meterai melalui AKSes KSEI?](/id/article/bagaimana-cara-melihat-tagihan-bea-meterai-melalui-akses-ksei-2uuta8/)
|| Kamu juga bisa membaca artikel [Cara Pembayaran Bea Meterai Reksa Dana](/id/article/cara-pembayaran-bea-meterai-reksa-dana-1ldk9qe/)
|| Kamu juga bisa membaca artikel [Bea Meterai SBN, Obligasi FR dan Saham](/id/article/bea-meterai-sbn-obligasi-fr-dan-saham-1dqyczb/)",03/08/2022 08:37:26,03/08/2022 07:37:57,05/03/2024 03:09:27
